Unnamed: 0.1.1,acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
2934,0.303,Caroline,Amin?,0,0.945,209747,0.394,0,10,0.131,-8.571,1,0.492,120.058,4,Caroline,1,0.718,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Caroline/,2,66
2935,0.0294,Scars To Your Beautiful,Alessia Cara,3,0.591,230227,0.741,0,0,0.11,-5.751,1,0.139,97.048,4,Scars To Your Beautiful,10,0.439,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Scars%20To%20Your%20Beautiful/,13,32
2936,0.127,Sooner Or Later,Aaron Carter,62,0.737,212564,0.729,2.16E-05,5,0.077,-6.817,0,0.0354,111.937,4,Sooner Or Later,3,0.431,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sooner%20Or%20Later/,0,0
2937,0.097,All We Know,Chainsmokers,62,0.662,194080,0.586,0.00272,0,0.115,-8.821,1,0.0307,90,4,All We Know,1,0.324,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20We%20Know/,55,13
2938,0.0291,Faded,Alan Walker,62,0.589,212627,0.651,3.20E-06,6,0.111,-5.097,1,0.0306,90.011,4,Faded,1,0.161,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Faded/,0,0
2939,0.236,Broccoli (feat. Lil Yachty),DRAM,61,0.886,225205,0.525,0,8,0.057,-7.39,1,0.131,145.99,4,Broccoli (feat. Lil Yachty),7,0.708,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Broccoli/,24,17
2940,0.835,Love Yourself,Justin Bieber,56,0.609,233720,0.378,0,4,0.28,-9.828,1,0.438,100.418,4,Love Yourself,5,0.529,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20Yourself/,7,42
2941,0.00835,Ride,Twenty One Pilots,61,0.645,214507,0.713,0,6,0.113,-5.355,1,0.0393,74.989,4,Ride,3,0.58,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ride/,93,7
2942,0.199,This Is What You Came For,Calvin Harris,62,0.63,222160,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,This Is What You Came For,1,0.46,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Is%20What%20You%20Came%20For/,1,64
2943,0.684,Down,Marian Hill,59,0.593,197773,0.362,0.00294,0,0.125,-14.701,0,0.273,169.998,4,Down,1,0.0549,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Down/,47,22
2944,0.086,Eraser,Ed Sheeran,62,0.64,227427,0.812,0,8,0.0509,-5.647,0,0.0834,86.013,4,Eraser,1,0.914,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Eraser/,2,43
2945,0.256,Vacaciones,Wisin,62,0.772,238800,0.909,0,6,0.255,-3.225,0,0.166,96.031,4,Vacaciones,1,0.679,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Vacaciones/,0,0
2946,0.729,Sunset Lover,Petit Biscuit,62,0.783,237793,0.467,0.809,6,0.109,-9.474,1,0.0503,90.838,4,Sunset Lover,1,0.236,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sunset%20Lover/,14,8
2947,0.421,The Other,Lauv,62,0.38,189333,0.553,2.63E-06,7,0.0788,-6.621,1,0.0653,179.629,4,The Other,1,0.381,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Other/,0,0
2948,0.103,Work from Home,Fifth Harmony,60,0.803,214480,0.585,3.94E-06,8,0.0644,-5.861,1,0.0432,105.017,4,Work from Home,2,0.588,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Work%20from%20Home/,0,0
2949,0.0754,Ice Melts,Drake,3,0.813,250770,0.558,0,9,0.385,-7.559,1,0.337,124.949,4,Ice Melts,21,0.602,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ice%20Melts/,0,0
2950,0.186,Alone,Alan Walker,62,0.676,161200,0.929,0.000405,10,0.121,-3.194,1,0.0458,97.019,4,Alone,1,0.151,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Alone/,2,37
2951,0.0897,Alguien Robo,Sebastian Yatra,59,0.745,223613,0.921,0,0,0.178,-2.674,1,0.082,92.973,4,Alguien Robo,1,0.645,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Alguien%20Robo/,65,2
2952,0.372,Perfect Strangers,Jonas Blue,59,0.742,196613,0.819,0,1,0.277,-5.307,1,0.0487,117.986,4,Perfect Strangers,1,0.697,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Perfect%20Strangers/,0,0
2953,0.0189,Water Under the Bridge,Adele,18,0.596,240427,0.838,1.54E-05,5,0.108,-6.52,0,0.0704,94.982,4,Water Under the Bridge,6,0.479,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Water%20Under%20the%20Bridge/,0,0
2954,0.125,Te Quiero Pa´Mi,Don Omar,59,0.761,211627,0.82,2.10E-05,1,0.183,-4.003,1,0.0623,88.997,4,Te Quiero Pa?Mi,19,0.619,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Te%20Quiero%20Pa?Mi/,2,37
2955,0.52,Bibia Be Ye Ye,Ed Sheeran,62,0.738,176747,0.677,0,7,0.133,-5.121,1,0.0824,127.067,4,Bibia Be Ye Ye,14,0.882,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bibia%20Be%20Ye%20Ye/,39,17
2956,0.126,美女と野獣,Ariana Grande,1,0.512,227928,0.532,0,6,0.103,-6.821,1,0.0266,81.353,4,?????,1,0.248,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/?????/,0,0
2957,0.181,Party Monster,Weeknd,3,0.585,249213,0.612,1.03E-05,1,0.293,-8.341,1,0.0806,77.487,4,Party Monster,2,0.173,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Party%20Monster/,18,8
2958,0.025,Thumbs,Sabrina Carpenter,59,0.721,216467,0.722,0,8,0.0889,-3.56,1,0.0577,135.118,4,Thumbs,3,0.122,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Thumbs/,17,9
2959,0.0797,Sorry,Justin Bieber,56,0.654,200787,0.76,0,0,0.299,-3.669,0,0.045,99.945,4,Sorry,4,0.393,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sorry/,0,0
2960,0.196,Versace On The Floor,Bruno Mars,62,0.578,261240,0.574,0,2,0.083,-6.209,1,0.0454,174.152,4,Versace On The Floor,5,0.301,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Versace%20On%20The%20Floor/,1,68
2961,0.127,Ciao Adios,Anne-Marie,62,0.698,200105,0.882,0,4,0.15,-3.078,0,0.0863,106.083,4,Ciao Adios,1,0.445,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ciao%20Adios/,59,10
2962,0.142,Traicionera,Sebastian Yatra,59,0.776,228467,0.669,0,11,0.219,-4.933,1,0.0638,91.012,4,Traicionera,1,0.646,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Traicionera/,9,23
2963,0.0117,Skepta Interlude,Drake,3,0.801,143214,0.813,3.79E-06,7,0.157,-6.404,1,0.23,129.962,4,Skepta Interlude,10,0.388,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Skepta%20Interlude/,0,0
2964,0.028,Panda,Desiigner,59,0.576,246761,0.766,1.68E-06,10,0.366,-4.943,0,0.449,144.833,4,Panda,14,0.25,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Panda/,35,4
2965,0.0235,TG4M,Zara Larsson,61,0.667,172893,0.648,1.52E-05,3,0.0427,-6.398,0,0.0626,95.031,4,TG4M,5,0.585,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/TG4M/,7,33
2966,0.0673,Gyal You A Party Animal - Remix,Charly Black,37,0.723,224320,0.889,0,0,0.363,-4.017,1,0.0939,101.032,4,Gyal You A Party Animal - Remix,1,0.711,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Gyal%20You%20A%20Party%20Animal%20-%20Remix/,0,0
2967,0.85,Save Myself,Ed Sheeran,62,0.552,247107,0.29,0,10,0.227,-5.617,1,0.0448,78.842,4,Save Myself,16,0.481,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Save%20Myself/,0,0
2968,0.08,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,59,0.793,195547,0.729,3.10E-05,0,0.317,-4.77,0,0.0394,121.972,4,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,2,0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Girl/,19,6
2969,0.0437,No Lie,Sean Paul,59,0.741,221176,0.891,0,7,0.256,-2.824,1,0.119,102.002,4,No Lie,1,0.445,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Lie/,2,33
2970,0.39,Deja vu,Prince Royce,62,0.732,196480,0.801,0,9,0.31,-3.859,1,0.0327,123.981,4,Deja vu,6,0.818,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Deja%20vu/,10,30
2971,0.0111,Can't Have Everything,Drake,3,0.636,228438,0.568,0,1,0.117,-8.441,1,0.419,82.495,4,Can't Have Everything,17,0.425,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Can't%20Have%20Everything/,0,0
2972,0.0778,By Your Side,Jonas Blue,59,0.696,201254,0.743,0,6,0.0581,-3.838,1,0.0331,122.978,4,By Your Side,1,0.613,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/By%20Your%20Side/,58,2
2973,0.255,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,62,0.502,243491,0.786,0,9,0.65,-4.378,0,0.317,169.021,4,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",1,0.734,1,TRUE,FALSE,TRUE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sucker%20For%20Pain/,15,21
2974,0.0632,Lights Down Low,MAX,61,0.623,223847,0.493,0,5,0.104,-7.727,0,0.0338,81.019,4,Lights Down Low,5,0.595,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lights%20Down%20Low/,11,22
2975,0.156,No Problem (feat. Lil Wayne & 2 Chainz),Chance Rapper,62,0.652,304607,0.795,0,11,0.123,-5.192,0,0.174,135.018,4,No Problem (feat. Lil Wayne & 2 Chainz),2,0.788,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Problem/,0,0
2976,0.198,La Bicicleta,Carlos Vives,61,0.736,227707,0.964,2.32E-06,0,0.336,-2.147,1,0.129,179.935,4,La Bicicleta,10,0.945,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/La%20Bicicleta/,0,0
2977,0.313,7 Years,Lukas Graham,1,0.728,237300,0.489,0,10,0.386,-5.868,1,0.0611,119.816,4,7 Years,1,0.335,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/7%20Years/,0,0
2978,0.00346,Lean On (feat. MØ & DJ Snake),Major Lazer,41,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,Lean On (feat. M? & DJ Snake),4,0.271,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lean%20On/,1,51
2979,0.0998,Dile Que Tu Me Quieres,Ozuna,62,0.721,226400,0.687,0,1,0.0679,-6.682,1,0.0782,175.914,4,Dile Que Tu Me Quieres,1,0.828,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dile%20Que%20Tu%20Me%20Quieres/,2,79
2980,0.156,Cake By The Ocean,DNCE,59,0.774,219147,0.764,0,4,0.0383,-5.445,0,0.0518,118.997,4,Cake By The Ocean,3,0.909,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cake%20By%20The%20Ocean/,0,0
2981,0.687,"i hate u, i love u (feat. olivia o'brien)",gnash,62,0.492,251034,0.275,0,6,0.101,-13.4,0,0.3,92.6,4,"i hate u, i love u (feat. olivia o'brien)",6,0.18,1,TRUE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/i%20hate%20u,%20i%20love%20u/",4,42
2982,0.477,Million Reasons,Lady Gaga,58,0.668,205280,0.449,0,0,0.107,-7.897,1,0.0451,129.889,4,Million Reasons,7,0.158,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Million%20Reasons/,0,0
2983,0.336,I Love You,Axwell /\ Ingrosso,59,0.654,191000,0.859,0,0,0.0947,-4.321,1,0.166,114.87,4,I Love You,1,0.724,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Love%20You/,39,10
2984,0.0573,Too Good,Drake,59,0.804,263373,0.648,3.49E-05,7,0.102,-7.805,1,0.117,117.983,4,Too Good,16,0.385,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Too%20Good/,0,0
2985,0.133,Lush Life,Zara Larsson,61,0.694,201122,0.712,0,7,0.211,-3.923,0,0.046,98.022,4,Lush Life,2,0.794,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lush%20Life/,3,43
2986,0.379,Nothings Into Somethings,Drake,3,0.76,153725,0.227,0.0017,11,0.355,-8.327,0,0.15,96.912,4,Nothings Into Somethings,13,0.262,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Nothings%20Into%20Somethings/,3,57
2987,0.227,Glow,Drake,3,0.669,206120,0.385,0,0,0.7,-8.901,1,0.378,162.039,4,Glow,18,0.381,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Glow/,62,2
2988,0.373,X (feat. Future),21 Savage,62,0.835,258880,0.413,0.00133,1,0.101,-9.81,1,0.395,149.004,4,X (feat. Future),3,0.114,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/X/,55,2
2989,0.00365,Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,61,0.699,225616,0.66,0,6,0.139,-7.013,0,0.0861,145.937,4,Light My Body Up (feat. Nicki Minaj & Lil Wayne),1,0.689,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Light%20My%20Body%20Up/,0,0
2990,0.0853,I Would Like,Zara Larsson,61,0.486,226720,0.713,0,2,0.0839,-3.949,0,0.0524,121.028,4,I Would Like,3,0.3,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Would%20Like/,64,2
2991,0.0375,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2,0.746,166138,0.877,0.000833,9,0.233,-3.782,0,0.0666,107.985,4,Light It Up (feat. Nyla & Fuse ODG) - Remix,10,0.762,1,TRUE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Light%20It%20Up/,2,27
2992,0.727,The Scientist,Coldplay,62,0.56,309600,0.442,1.71E-05,5,0.11,-7.224,1,0.0243,146.448,4,The Scientist,4,0.21,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Scientist/,7,47
2993,0.0244,Andas En Mi Cabeza,Chino & Nacho,59,0.68,247493,0.954,0,9,0.112,-1.823,1,0.119,104.029,4,Andas En Mi Cabeza,1,0.524,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Andas%20En%20Mi%20Cabeza/,10,20
2994,0.0773,Controlla,Drake,59,0.607,245227,0.476,0,10,0.113,-11.076,0,0.249,122.976,5,Controlla,11,0.339,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Controlla/,0,0
2995,0.15,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,62,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,Pretty Girl - Cheat Codes X CADE Remix,1,0.732,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pretty%20Girl%20-%20Cheat%20Codes%20X%20CADE%20Remix/,18,43
2996,0.736,Lose You,Drake,3,0.519,305374,0.576,0,4,0.371,-9.162,1,0.414,87.983,4,Lose You,16,0.369,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lose%20You/,0,0
2997,0.0752,Work,Rihanna,59,0.725,219320,0.534,0,11,0.0919,-6.238,1,0.0946,91.974,4,Work,4,0.543,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Work/,54,3
2998,0.0161,Into You,Ariana Grande,58,0.636,244453,0.727,1.12E-06,9,0.151,-5.852,1,0.106,107.988,4,Into You,4,0.364,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Into%20You/,2,42
2999,0.273,Now and Later,Sage Gemini,61,0.781,193181,0.57,0,11,0.196,-5.874,0,0.188,107.059,4,Now and Later,1,0.858,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Now%20and%20Later/,14,33
3000,0.581,Shape of You,Ed Sheeran,62,0.825,233713,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,Shape of You,4,0.931,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shape%20of%20You/,0,0
3001,0.0498,Something Just Like This,Chainsmokers,62,0.617,247160,0.635,1.44E-05,11,0.164,-6.769,0,0.0317,103.019,4,Something Just Like This,5,0.436,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Something%20Just%20Like%20This/,1,58
3002,0.119,It Ain't Me (with Selena Gomez),Kygo,61,0.64,220781,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,It Ain't Me (with Selena Gomez),1,0.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,http://www.officialcharts.com/search/singles/It%20Ain't%20Me/,2,45
3003,0.000259,HUMBLE.,Kendrick Lamar,3,0.904,177000,0.611,2.03E-05,1,0.0976,-6.842,0,0.0888,150.02,4,HUMBLE.,8,0.427,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/HUMBLE./,7,24
3004,0.256,Passionfruit,Drake,59,0.809,298941,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,Passionfruit,3,0.367,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Passionfruit/,6,26
3005,0.0102,Mask Off,Future,62,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,Mask Off,7,0.286,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mask%20Off/,3,19
3006,0.013,That's What I Like,Bruno Mars,62,0.853,206693,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,That's What I Like,4,0.86,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/That's%20What%20I%20Like/,22,27
3007,0.232,Stay (with Alessia Cara),Zedd,59,0.679,210091,0.634,0,5,0.115,-5.024,0,0.0654,102.013,4,Stay (with Alessia Cara),1,0.503,1,FALSE,FALSE,TRUE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stay/,12,26
3008,0.209,Despacito (Featuring Daddy Yankee),Luis Fonsi,59,0.66,228200,0.786,0,2,0.112,-4.757,1,0.17,177.833,4,Despacito (Featuring Daddy Yankee),1,0.849,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Despacito/,8,21
3009,0.0215,Paris,Chainsmokers,62,0.653,221507,0.658,1.66E-06,2,0.0939,-6.428,1,0.0304,99.99,4,Paris,8,0.212,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Paris/,2,12
3010,0.259,Symphony (feat. Zara Larsson),Clean Bandit,62,0.707,212459,0.629,1.60E-05,0,0.138,-4.581,0,0.0563,122.863,4,Symphony (feat. Zara Larsson),1,0.444,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Symphony/,1,44
3011,0.0735,Galway Girl,Ed Sheeran,62,0.624,170827,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,Galway Girl,6,0.781,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Galway%20Girl/,5,24
3012,0.498,Slide,Calvin Harris,62,0.736,230813,0.795,1.21E-06,1,0.254,-3.299,0,0.0545,104.066,4,Slide,1,0.508,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Slide/,1,48
3013,0.0275,Sign of the Times,Harry Styles,62,0.516,340707,0.595,0,5,0.109,-4.63,1,0.0313,119.972,4,Sign of the Times,2,0.209,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sign%20of%20the%20Times/,2,31
3014,0.0895,Scared to Be Lonely,Martin Garrix,62,0.584,220883,0.54,0,1,0.261,-7.786,0,0.0576,137.972,4,Scared to Be Lonely,1,0.19,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Scared%20to%20Be%20Lonely/,10,25
3015,0.075,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,62,0.696,216409,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,0.779,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Swalla/,1,24
3016,0.368,Issues,Julia Michaels,58,0.683,176347,0.427,0,8,0.0604,-6.827,1,0.0777,113.634,4,Issues,1,0.431,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Issues/,14,22
3017,0.238,The One,Chainsmokers,62,0.76,177573,0.303,8.09E-06,2,0.294,-11.362,1,0.0284,99.991,4,The One,1,0.157,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20One/,6,31
3018,0.163,You Don't Know Me - Radio Edit,Jax Jones,57,0.876,213947,0.669,0,11,0.185,-6.054,0,0.138,124.007,4,You Don't Know Me - Radio Edit,1,0.677,1,FALSE,FALSE,FALSE,TRUE,FALSE,http://www.officialcharts.com/search/singles/You%20Don't%20Know%20Me%20-%20Radio%20Edit/,10,37
3019,0.0631,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,59,0.735,245200,0.451,1.30E-05,0,0.325,-8.374,1,0.0585,117.973,4,"I Don?t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,0.0854,1,FALSE,FALSE,FALSE,FALSE,TRUE,http://www.officialcharts.com/search/singles/I%20Don?t%20Wanna%20Live%20Forever/,63,4
3020,0.139,Cold,Maroon 5,59,0.703,234308,0.715,0,9,0.0456,-6.285,0,0.114,99.924,4,Cold,1,0.495,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cold/,0,0
3021,0.378,iSpy (feat. Lil Yachty),KYLE,62,0.746,253107,0.653,0,7,0.229,-6.745,1,0.289,75.016,4,iSpy (feat. Lil Yachty),1,0.663,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/iSpy/,5,22
3022,0.406,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,62,0.72,251088,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,Rockabye (feat. Sean Paul & Anne-Marie),1,0.748,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rockabye/,24,13
3023,0.0524,Believer,Imagine Dragons,59,0.779,204347,0.787,0,10,0.14,-4.305,0,0.108,124.982,4,Believer,3,0.7,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Believer/,33,18
3024,0.00264,XO TOUR Llif3,Lil Uzi Vert,62,0.732,182707,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,XO TOUR Llif3,1,0.392,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/XO%20TOUR%20Llif3/,1,41
3025,0.0232,Castle on the Hill,Ed Sheeran,62,0.461,261154,0.834,1.14E-05,2,0.14,-4.868,1,0.0989,135.007,4,Castle on the Hill,2,0.471,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Castle%20on%20the%20Hill/,42,29
3026,0.0623,Call On Me - Ryan Riback Extended Remix,Starley,2,0.676,222041,0.843,0.000752,0,0.181,-4.068,1,0.0367,105.003,4,Call On Me - Ryan Riback Extended Remix,6,0.725,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Call%20On%20Me%20-%20Ryan%20Riback%20Extended%20Remix/,25,39
3027,0.0733,Chained To The Rhythm,Katy Perry,59,0.448,237734,0.801,0,0,0.146,-5.363,1,0.165,189.798,4,Chained To The Rhythm,9,0.477,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Chained%20To%20The%20Rhythm/,2,53
3028,0.0435,Solo Dance,Martin Jensen,45,0.744,174933,0.836,0,6,0.194,-2.396,0,0.0507,114.965,4,Solo Dance,1,0.354,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Solo%20Dance/,0,0
3029,0.414,Closer,Chainsmokers,62,0.748,244960,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,Closer,1,0.635,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Closer/,5,21
3030,0.427,I Feel It Coming,Weeknd,2,0.768,269187,0.813,0,0,0.102,-5.94,0,0.128,92.994,4,I Feel It Coming,18,0.576,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Feel%20It%20Coming/,7,33
3031,0.0143,Portland,Drake,3,0.924,236615,0.444,0,1,0.26,-8.227,1,0.243,136.088,4,Portland,11,0.323,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Portland/,1,47
